Zip Code,DOF Benchmarking Submission Status,Site EUI(kBtu/ft2),Weather Normalized Site EUI(kBtu/ft2),Source EUI(kBtu/ft2),Weather Normalized Source EUI(kBtu/ft2),ENERGY STAR Score,Total GHG Emissions(MtCO2e),Direct GHG Emissions(MtCO2e),Indirect GHG Emissions(MtCO2e),Primary Property Type - Self Selected
11203,In Compliance ,135.5,135.3,183.2,182.8,7,449,355.2,93.8,Multifamily Housing
11226,In Compliance ,110.8,105.9,149.2,143.8,31,448.6,356.5,92.1,Multifamily Housing
10032,In Compliance ,100.3,100.3,123.9,123.9,35,969.4,857.3,112.1,Multifamily Housing
11230,In Compliance ,96.7,94.3,129.2,126.2,45,553.4,443.9,109.5,Multifamily Housing
11218,In Compliance ,75.2,75.1,103.6,103.3,64,1097.9,892.6,205.3,Multifamily Housing
11218,In Compliance ,98.1,98.2,123,123.1,34,1023.8,894.9,128.8,Multifamily Housing
11207,In Compliance ,102.8,100.6,135.8,133.5,23,634.6,517.5,117.1,Multifamily Housing
11203,In Compliance ,140.4,140.4,173.3,173.3,11,411.5,357.9,53.6,Multifamily Housing
10040,In Compliance ,52.1,52.2,90.1,90.3,90,260,164.4,95.6,Multifamily Housing
10452,In Compliance ,99.5,99.6,135.7,136.1,29,315.1,246.8,68.3,Multifamily Housing
10452,In Compliance ,107.4,107.3,143.2,142.8,40,337.6,271.3,66.3,Multifamily Housing
10452,In Compliance ,62.9,62.8,100.5,100.1,88,358.7,250.1,108.6,Multifamily Housing
10457,In Compliance ,88.4,88.4,133.7,133.7,54,443.5,328.6,114.9,Multifamily Housing
10452,In Compliance ,46,36.7,83.2,73.8,95,304.2,178.9,125.3,Multifamily Housing
10452,In Compliance ,112.2,108.1,145.6,141.5,31,633.9,539.6,94.3,Multifamily Housing
11249,In Compliance ,29,27.7,65.7,64.3,46,144.3,45.4,98.9,Non-Refrigerated Warehouse
10453,In Compliance ,61.7,49.5,92.4,80.1,86,337.5,252.9,84.6,Multifamily Housing
10468,In Compliance ,107,101.4,134.6,129,30,495,431.8,63.2,Multifamily Housing
10457,In Compliance ,102.6,103,139.8,141.1,28,535,437.4,97.6,Multifamily Housing
10457,In Compliance ,72.2,56.1,105,88.6,85,388.1,299,89.1,Multifamily Housing
10457,In Compliance ,91,87.8,115.3,111.9,65,523.7,454.2,69.5,Multifamily Housing
10453,In Compliance ,65.9,52.6,97.5,84.1,84,396.4,300.9,95.4,Multifamily Housing
10451,In Compliance ,111.1,108,146.6,143.3,55,2025.4,1704,321.4,Multifamily Housing
11212,In Compliance ,35.3,34.3,110.9,107.8,74,219.4,0,219.4,Multifamily Housing
11226,In Compliance ,29.1,27.8,91.4,87.4,87,137,0,137,Multifamily Housing
10472,In Compliance ,49.2,47,154.5,147.7,32,292.1,0,292.1,Multifamily Housing
11212,In Compliance ,35,34,110,106.8,79,196.9,0,196.9,Multifamily Housing
11216,In Compliance ,26.4,25.2,82.8,79.1,92,168.6,0,168.6,Multifamily Housing
10462,In Compliance ,104.1,100.5,138.3,134.4,62,370.4,298.7,71.6,Multifamily Housing
10462,In Compliance ,119.9,119.9,171,171,29,704,524.1,179.9,Multifamily Housing
10457,In Compliance ,43.2,41.1,135.6,129.1,61,197.2,0,197.2,Multifamily Housing
10462,In Compliance ,119.7,114.8,153.1,148,41,471.6,395.3,76.3,Multifamily Housing
10456,In Compliance ,33.3,31.9,104.6,100.3,73,226.8,0,226.8,Multifamily Housing
10467,In Compliance ,136.6,132.1,169.4,164.7,13,461.5,399.1,62.4,Multifamily Housing
10452,In Compliance ,37.8,36.3,118.6,113.9,63,216.8,0,216.8,Multifamily Housing
10456,In Compliance ,35.3,34,111,106.8,63,250.9,0,250.9,Multifamily Housing
10468,In Compliance ,88.6,88.6,117,117,55,508.7,412.9,95.8,Multifamily Housing
11372,In Compliance ,96.5,93.1,140.4,136.9,49,584.2,424.7,159.6,Multifamily Housing
10035,In Compliance ,96.4,93.7,147.8,144.9,31,341.6,232.6,109,Multifamily Housing
10040,In Compliance ,80.9,76.1,104.9,100.1,76,694.2,591.5,102.7,Multifamily Housing
10016,In Compliance ,83.1,79.1,116.4,112.3,61,475.3,380.8,94.5,Multifamily Housing
11373,In Compliance ,88.4,84.2,116.3,111.8,53,358.5,292.2,66.2,Multifamily Housing
10025,In Compliance ,46.9,46.9,69,68.9,97,219.8,168,51.8,Multifamily Housing
11209,In Compliance ,80.2,78.2,120,117.9,51,277.3,194.7,82.6,Multifamily Housing
10025,In Compliance ,75,71.9,102.3,99.1,82,600.6,491.1,109.5,Multifamily Housing
11432,In Compliance ,87.8,86.5,123.6,122.2,67,553.4,418.8,134.6,Multifamily Housing
10001,In Compliance ,66.6,65.2,176.4,174.8,72,1429,0,1429,Retail Store
10314,In Compliance ,75.7,75.5,215.5,215.3,56,1233.7,115.8,1117.8,Office
10038,In Compliance ,67.8,63,124.7,119.5,84,285.8,146.6,139.1,Multifamily Housing
11101,In Compliance ,62,56.4,138.3,132.7,93,1062,424.3,637.7,Office
11354,In Compliance ,97,93.4,122.6,118.7,58,565.6,491.7,73.9,Multifamily Housing
10025,In Compliance ,61.1,59,136.4,130.6,30,1549.3,510.1,1039.3,Multifamily Housing
10010,In Compliance ,85.1,82.8,170.9,168.4,61,900.9,0,900.9,Residence Hall/Dormitory
11207,In Compliance ,166.6,163,311.5,307.6,1,973.1,484.8,488.3,Worship Facility
11377,In Compliance ,17.6,15.7,26.6,24.6,96,133,92.4,40.7,Non-Refrigerated Warehouse
10032,In Compliance ,113.7,113.6,149.9,149.6,2,463.1,390.4,72.6,Multifamily Housing
10003,In Compliance ,87.1,83.7,158.8,154.2,30,907.7,23.6,884.1,Multifamily Housing
10017,In Compliance ,116.8,114.3,245.4,241.7,55,6362.9,63.5,6299.3,Office
10017,In Compliance ,109.9,107.1,213.9,210.5,67,2545.3,20,2525.3,Office
10031,In Compliance ,120.1,116.1,163.3,159.2,28,573.4,468.8,104.5,Multifamily Housing
10031,In Compliance ,125.1,120.9,176.3,171.7,13,683.3,541,142.3,Multifamily Housing
10028,In Compliance ,74.7,72.6,112.1,109.9,68,579.3,414.1,165.2,Multifamily Housing
11203,In Compliance ,354.1,352.2,584.4,578.5,1,5023.3,3083.3,1940,Senior Care Community
11208,In Compliance ,22,20.4,39.9,38.1,86,136,71.8,64.2,Other
11217,In Compliance ,148.7,146.5,251.4,248,1,2647.8,1566.5,1081.4,Multifamily Housing
11237,In Compliance ,27.9,24.5,37.8,34.3,88,162.9,128.5,34.3,Non-Refrigerated Warehouse
11385,In Compliance ,70.5,64.8,97.9,91.6,48,507.2,408.1,99.1,Non-Refrigerated Warehouse
11373,In Compliance ,155.6,155.6,217.3,217.3,9,453,345.5,107.5,Distribution Center
10027,In Compliance ,4.2,4.2,12.2,12.2,100,19.3,1.5,17.8,Multifamily Housing
10027,In Compliance ,15.2,15.2,22.3,22.2,100,65,46.9,18.1,Multifamily Housing
10474,In Compliance ,53.7,52.7,131.9,130.9,62,522.5,123.7,398.8,Refrigerated Warehouse
11101,In Compliance ,102.2,98.2,166.1,162.2,9,333.1,209.2,123.9,Multifamily Housing
10028,In Compliance ,64.8,61.3,119.1,114.8,58,1030,0,1030,Multifamily Housing
10028,In Compliance ,62.2,59.5,94.6,90.9,86,948,704.2,243.8,Multifamily Housing
10075,In Compliance ,66.4,62.6,108.1,103.5,99,970,665.9,304.2,Multifamily Housing
10025,In Compliance ,55.2,53.2,82.7,80.9,82,1029.3,775.3,254,Multifamily Housing
10010,In Compliance ,83.6,80,171.5,168.5,78,2245.6,1083.8,1161.7,Office
10001,In Compliance ,105.7,100.5,182.6,177.9,77,772,493.7,278.3,Office
11229,In Compliance ,218.1,216.3,447,445.1,69,1664.8,684.5,980.3,Hospital (General Medical & Surgical)
10001,In Compliance ,93.9,87.1,160.4,153,85,716,466,250,Office
10001,In Compliance ,65.2,61.5,106.3,102.8,86,330.7,226.7,104,Office
10011,In Compliance ,78.3,76.8,199.4,196.6,14,674.2,0,674.2,Multifamily Housing
10001,In Compliance ,60.6,56.6,124.5,120.9,91,858.3,417.1,441.2,Office
10022,In Compliance ,75.7,73.1,199.6,196.1,64,3947.7,0,3947.7,Office
11375,In Compliance ,72.7,69.7,111.3,108,77,878.3,599,279.3,Multifamily Housing
11214,In Compliance ,83.6,81.5,103.1,100.7,78,2953.7,2617.3,336.4,Multifamily Housing
10016,In Compliance ,77.9,72.1,169.8,163.3,81,792.2,338.8,453.5,Office
11372,In Compliance ,73.9,71.3,110.7,108,70,1915.2,1343.4,571.8,Multifamily Housing
10011,In Compliance ,72.3,66.8,150.1,145.2,80,686.3,325.9,360.5,Office
10028,In Compliance ,74,67.7,117.8,110.5,45,1037.2,734.1,303.1,Multifamily Housing
10003,In Compliance ,65.9,60.2,125.7,120.2,88,339.7,188.8,150.9,Office
11219,In Compliance ,73.2,71.6,82,80.2,96,270.6,256.5,14.1,Multifamily Housing
10018,In Compliance ,67.8,62.4,143.4,138.5,72,283.4,129.7,153.7,Office
10075,In Compliance ,110.8,107.9,170,165.9,14,1636.9,1135.1,501.8,Multifamily Housing
10028,In Compliance ,76.6,73.9,118.9,116.5,47,921.7,669.6,252.1,Multifamily Housing
10128,In Compliance ,64.9,62.8,102.5,100.6,73,2490.7,1660.6,830.1,Multifamily Housing
10028,In Compliance ,72,70.8,104.8,103.6,73,1120.9,848.8,272.1,Multifamily Housing
10028,In Compliance ,34,33.9,69.6,69.2,91,855.3,414.8,440.5,Multifamily Housing
10028,In Compliance ,96.6,96.6,140.3,140.3,82,761.7,589,172.6,Multifamily Housing
11203,In Compliance ,89.2,87.6,136,134.2,54,385.5,264.3,121.2,Multifamily Housing
10021,In Compliance ,81.9,79.4,149.2,146.5,53,720.1,0,720.1,Multifamily Housing
10028,In Compliance ,73,72.8,115.7,115.4,87,995.1,646.6,348.6,Multifamily Housing
10024,In Compliance ,76.5,72.8,124.1,119.9,41,733.1,461.9,271.2,Multifamily Housing
11215,In Compliance ,84.4,83.7,208.5,208.1,24,544.8,126.7,418.1,Medical Office
10451,In Compliance ,126.6,120.4,158.5,152.2,24,582.3,510.2,72.1,Multifamily Housing
11375,In Compliance ,79.5,77,126.6,124.1,63,2217.6,1433.1,784.4,Multifamily Housing
10016,In Compliance ,115.5,109.8,215.7,210.3,58,684.7,393.2,291.5,Office
10018,In Compliance ,81.4,76.8,170.4,166.5,67,418.8,195.5,223.3,Office
10011,In Compliance ,148.7,140.8,310.7,303.6,36,1557.2,688.8,868.4,Office
10016,In Compliance ,130,126.9,299.4,297.2,25,853.4,310.7,542.7,Office
10016,In Compliance ,80.8,74.2,165.5,159.4,85,1089.4,532.4,557,Office
10453,In Compliance ,116.2,110.9,159.8,154.3,23,524,406.7,117.3,Multifamily Housing
10021,In Compliance ,94,93.5,147.4,144.7,29,2921.3,2070.2,851.1,Multifamily Housing
10456,In Compliance ,100.7,96.5,134.9,130.5,59,786.7,629,157.7,Multifamily Housing
10452,In Compliance ,118.6,102,162.9,146.1,32,771.9,615.9,156,Multifamily Housing
10027,In Compliance ,124.3,114.7,154.3,144.6,31,593.6,523.1,70.5,Multifamily Housing
10002,In Compliance ,50.6,48.6,159,152.6,14,352.9,0,352.9,Multifamily Housing
11217,In Compliance ,124.2,122.1,275.3,274,37,1169.6,393.3,776.3,Senior Care Community
10463,In Compliance ,173.8,169.6,352.7,339.8,19,685.5,288.3,397.2,Senior Care Community
11375,In Compliance ,101.1,97.4,140.1,136,50,503,387.6,115.4,Multifamily Housing
10024,In Compliance ,90.7,85.6,132.8,127.2,29,3374.8,2434.5,940.3,Multifamily Housing
11367,In Compliance ,33.7,31.8,105.9,99.9,89,206.4,0,206.4,Multifamily Housing
10035,In Compliance ,65.1,62.4,99,96.2,75,420.3,289.3,131.1,Multifamily Housing
10035,In Compliance ,66.4,63.6,105.3,102.3,66,263.6,171.4,92.2,Multifamily Housing
10456,In Compliance ,67.7,64.7,101,97.8,79,414.1,291.8,122.3,Multifamily Housing
10456,In Compliance ,62.8,59.9,94.1,91,86,384.5,269.2,115.3,Multifamily Housing
10463,In Compliance ,29.5,29.6,60.1,60.5,100,152.7,63.7,89,Multifamily Housing
10019,In Compliance ,67.7,66.1,105.8,104.1,79,1131.2,750,381.2,Multifamily Housing
10039,In Compliance ,125.6,120.1,177.8,172.1,7,683,513.1,169.9,Multifamily Housing
10065,In Compliance ,93.7,89.1,158.9,152.9,33,1600.3,0,1600.3,Multifamily Housing
10013,In Compliance ,154.7,149.9,352.7,347.7,47,606.5,187.7,418.8,Hotel
10021,In Compliance ,66,62,111.5,106.9,70,419.3,0,419.3,Multifamily Housing
10021,In Compliance ,76,71.7,120.7,115.4,73,856.1,0,856.1,Multifamily Housing
10035,In Compliance ,137,135.4,224.9,224,69,1071,662.1,408.9,Senior Care Community
10036,In Compliance ,108.4,106.5,262,259.1,82,15774.8,1535.9,14239,Office
11236,In Compliance ,11.8,11.3,27.5,27,92,135,38.4,96.5,Distribution Center
10454,In Compliance ,14.7,14.2,31.5,30.6,76,214.5,79.5,135,Distribution Center
11214,In Compliance ,259.9,256.1,425.8,421.1,3,1928.3,1196.7,731.7,Senior Care Community
10014,In Compliance ,69,67.7,180.3,179,69,269.2,47.8,221.4,Office
11375,In Compliance ,101.1,99.5,148.1,146.2,18,1842.5,1329.1,513.4,Multifamily Housing
10022,In Compliance ,98.8,92.6,140,133.3,23,733.1,581.6,151.5,Multifamily Housing
10065,In Compliance ,57.6,54.6,99.3,95.9,76,680.2,0,680.2,Multifamily Housing
10025,In Compliance ,94.4,88.9,131.8,126.1,35,687.9,524.8,163,Multifamily Housing
10023,In Compliance ,39.1,39,75,74.8,89,1199.4,568.2,631.2,Multifamily Housing
10022,In Compliance ,86.5,82,151.3,145.4,54,1188.7,0,1188.7,Multifamily Housing
10075,In Compliance ,98,96,180.4,178.3,7,709.2,363.4,345.8,Multifamily Housing
10065,In Compliance ,105.9,99.9,175.3,168.1,12,687.6,0,687.6,Multifamily Housing
10025,In Compliance ,140.7,140.3,348.8,347.6,1,1015,231.7,783.3,Multifamily Housing
10017,In Compliance ,107.3,102.7,239.5,232.3,31,1872.1,0,1872.1,Multifamily Housing
10021,In Compliance ,97.2,91.7,147.6,141.2,47,778.9,579.1,199.9,Multifamily Housing
10018,In Compliance ,48.8,49,141.4,142.3,86,434.8,33.3,401.4,Office
10075,In Compliance ,62.6,57.4,112.3,105.7,92,252.7,0,252.7,Multifamily Housing
10022,In Compliance ,90.8,89.2,154.3,152.1,33,4090.6,1524.1,2566.5,Multifamily Housing
10065,In Compliance ,104.5,98.2,148.6,142.2,24,950.2,750.7,199.5,Multifamily Housing
10029,In Compliance ,118.7,114.3,280,267.9,1,808.5,223.3,585.3,Multifamily Housing
10036,In Compliance ,108,102.3,227.7,222.6,48,590,271.5,318.4,Office
11230,In Compliance ,74.7,72.9,100.4,98.3,89,398.2,317.4,80.8,Multifamily Housing
11235,In Compliance ,134.1,130.8,167.8,164.1,11,1511.9,1296.2,215.7,Multifamily Housing
11354,In Compliance ,27.5,27.5,66.7,66.7,100,182.9,45.7,137.2,Multifamily Housing
10026,In Compliance ,100.4,96,142.8,138.1,54,342.8,256.1,86.7,Multifamily Housing
11373,In Compliance ,53.9,51.5,70.5,68.1,98,551,451.6,99.4,Multifamily Housing
11104,In Compliance ,71.1,66.3,102,97,78,250,185,65.1,Multifamily Housing
11101,In Compliance ,75.1,72.3,135.2,131.8,62,285,152.2,132.8,Multifamily Housing
10474,In Compliance ,139.2,135,191.6,187.2,8,545.3,423.1,122.2,Multifamily Housing
11354,In Compliance ,107.3,107.3,147.5,147.4,54,497.2,386.5,110.7,Multifamily Housing
10023,In Compliance ,59.8,57.7,166.9,163.5,54,1227.6,140.4,1087.1,Multifamily Housing
11691,In Compliance ,109.6,108.4,171.9,170.2,20,398,262.9,135.1,Multifamily Housing
11434,In Compliance ,117.7,116.2,178.1,176.2,26,751.9,520.5,231.4,Multifamily Housing
11427,In Compliance ,94,91.9,139.2,136.8,61,807.9,575.2,232.7,Multifamily Housing
11423,In Compliance ,48.8,46.8,71.2,69,95,201.5,146.1,55.4,Multifamily Housing
10001,In Compliance ,98.4,95.1,156.6,153.5,31,395.2,255.7,139.5,Multifamily Housing
10025,In Compliance ,94.2,90.2,126.1,122.1,65,2494.2,2073.7,420.5,Multifamily Housing
11378,In Compliance ,72.9,73.2,229,229.9,45,352.7,0,352.7,Refrigerated Warehouse
10019,In Compliance ,129.6,126.9,188.6,186.3,11,2892.2,2120.7,771.5,Multifamily Housing
10001,In Compliance ,72.6,69.7,160.5,157.4,70,542.1,183.8,358.3,Office
11373,In Compliance ,85.6,78.5,135.1,127.6,72,359.3,256,103.2,Multifamily Housing
11375,In Compliance ,93.3,91.1,137.2,134.9,53,461.7,331.2,130.5,Multifamily Housing
11415,In Compliance ,89.7,84.6,125.8,120.5,63,1130.3,904.9,225.4,Multifamily Housing
10466,In Compliance ,40.4,40.3,114,113.7,79,400.6,41,359.7,Multifamily Housing
11373,In Compliance ,161.6,159.5,319.1,316.8,17,888.8,396.9,491.9,Office
10467,In Compliance ,68.8,62.6,95.3,88.9,81,438.4,352.5,85.9,Multifamily Housing
11226,In Compliance ,34.8,33.6,64,62.8,73,220.3,113.1,107.2,Worship Facility
10019,In Compliance ,108.9,108.8,174.2,174.1,20,898.2,628.3,269.9,Multifamily Housing
10065,In Compliance ,104.9,105,186.8,187.3,5,778,0,778,Multifamily Housing
10003,In Compliance ,47.4,45.9,125.8,124.6,83,466.8,0,466.8,Office
10003,In Compliance ,133.2,130.5,243.8,241,2,1206.5,625.3,581.1,Multifamily Housing
10011,In Compliance ,247,245.6,691.5,688.9,1,11669.8,1294.6,10375.2,Other
10036,In Compliance ,81.9,79.7,167.5,160.6,14,11050.6,4568.1,6482.5,Multifamily Housing
10452,In Compliance ,91.4,88.1,140.4,136.9,50,631.4,428.9,202.5,Multifamily Housing
10025,In Compliance ,96.1,92.7,189,184.6,13,1991.9,897.2,1094.7,Multifamily Housing
11375,In Compliance ,87.7,87.6,134.1,133.7,61,738.3,504,234.3,Multifamily Housing
10031,In Compliance ,74.2,72,127.1,124.1,69,425.9,246.6,179.2,Multifamily Housing
10280,In Compliance ,79.5,77.6,131.8,129.5,51,1806.7,1211.1,595.6,Multifamily Housing
10003,In Compliance ,74.3,71,113.6,110.1,76,400.8,274,126.8,Multifamily Housing
10024,In Compliance ,60.7,60.5,97.2,96.8,77,804,562.5,241.4,Multifamily Housing
10025,In Compliance ,67.6,65,102.7,99.7,83,535.5,368.8,166.7,Multifamily Housing
10465,In Compliance ,63.3,61.8,176.1,175,65,668.6,77.5,591,Retail Store
10044,In Compliance ,92,88.8,150.1,147.1,39,713.9,445.5,268.3,Multifamily Housing
10473,In Compliance ,52.9,51.9,130.3,129.3,21,533.7,125.2,408.6,Distribution Center
10044,In Compliance ,74.5,71.9,122.4,119.6,60,1114.7,688.6,426.1,Multifamily Housing
10044,In Compliance ,105.5,101.5,164.9,160.4,19,1601.1,1062.2,538.9,Multifamily Housing
10014,In Compliance ,51.8,51.8,137.5,137.5,28,828.7,134.3,694.4,Multifamily Housing
10028,In Compliance ,62.8,59.8,144.9,140,43,1480.8,37.4,1443.4,Multifamily Housing
10023,In Compliance ,48,46.7,89.6,88.2,95,946.5,472.8,473.7,Multifamily Housing
10022,In Compliance ,63.3,61.1,148.6,145.4,26,1068,301,767,Multifamily Housing
10007,In Compliance ,129,123.4,196.8,190,3,4304.1,41,4263.1,Multifamily Housing
11226,In Compliance ,78.4,75.7,105.6,102.7,71,652,518.6,133.4,Multifamily Housing
10022,In Compliance ,59.1,56.7,104.7,101.5,77,360.3,7.8,352.5,Multifamily Housing
10128,In Compliance ,98.9,93.8,167.9,163.2,24,3516.8,2295.7,1221,Multifamily Housing
11225,In Compliance ,88.7,86.3,122.4,119.7,56,430.7,333.3,97.5,Multifamily Housing
11435,In Compliance ,149.4,145,180.5,175.7,15,571.7,507,64.6,Multifamily Housing
11230,In Compliance ,60.2,59,103.2,101.4,67,1020.9,590.5,430.4,Multifamily Housing
11230,In Compliance ,75.5,73.3,93.2,90.9,86,257.9,223.9,34,Multifamily Housing
11230,In Compliance ,94.4,92.9,117.5,115.8,51,469.4,404.7,64.7,Multifamily Housing
11225,In Compliance ,97.7,97.8,126.5,126.7,51,391.6,324.4,67.1,Multifamily Housing
11218,In Compliance ,101,97.6,141.7,138.3,40,332.5,252.4,80.1,Multifamily Housing
11203,In Compliance ,72.9,72.9,100.2,100.2,78,630.3,490.1,140.2,Multifamily Housing
11201,In Compliance ,92.9,88,122.3,117.4,67,575.1,468.3,106.8,Multifamily Housing
11102,In Compliance ,74,70.1,232.5,220,35,1321.1,0,1321.1,Multifamily Housing
11230,In Compliance ,59,57.5,82.4,80.7,93,296.5,226.4,70.1,Multifamily Housing
11228,In Compliance ,96.4,92.4,148.2,143.9,32,469.1,317.9,151.3,Multifamily Housing
11230,In Compliance ,97.9,95.7,135.5,133,41,407.5,314.4,93.1,Multifamily Housing
11223,In Compliance ,79.7,77.4,104.8,102.2,80,470.1,383.8,86.3,Multifamily Housing
11213,In Compliance ,96.2,92.4,123.7,119.4,78,339.7,283.5,56.2,Multifamily Housing
10001,In Compliance ,54.2,54.3,90,90.4,97,473.6,316.9,156.7,Multifamily Housing
10014,In Compliance ,54.3,52.4,98.3,96.2,45,398.3,210.6,187.7,Multifamily Housing
10021,In Compliance ,44.5,42.2,113.8,107.1,70,393.4,78,315.4,Multifamily Housing
10038,In Compliance ,32936.9,31623.9,39713.5,38133.2,1,265742.2,20.4,265721.8,Multifamily Housing
10024,In Compliance ,63.4,63.4,134.6,134.6,66,674.7,255,419.8,Multifamily Housing
10456,In Compliance ,79.6,77.3,135.4,133.3,41,389.8,228.4,161.4,Multifamily Housing
10024,In Compliance ,91.3,89.9,120.2,118.7,70,862.7,726.4,136.3,Multifamily Housing
11226,In Compliance ,14.4,14.3,45.1,45.1,100,68.7,0,68.7,Multifamily Housing
10025,In Compliance ,82.2,77.8,105.4,101,60,737.8,634.8,103,Multifamily Housing
10026,In Compliance ,74.7,71.5,101.4,98.1,88,322.3,254.1,68.2,Multifamily Housing
10463,In Compliance ,72.6,70,96.1,93.3,100,458.5,380,78.5,Multifamily Housing
11354,In Compliance ,76.2,73.8,111.6,109.2,69,794.4,573.2,221.3,Multifamily Housing
11201,In Compliance ,95.1,91.4,165.4,161.2,24,1880.7,1063.5,817.3,Multifamily Housing
10022,In Compliance ,162.2,160.8,473.7,472.1,7,1166.3,0,1166.3,Office
11201,In Compliance ,97,93.2,163.6,160,28,680.7,404.6,276.1,Multifamily Housing
10033,In Compliance ,179.1,173.5,221.4,215.8,2,732.6,647.8,84.8,Multifamily Housing
10013,In Compliance ,207.8,205,431,429,1,1133.1,453.4,679.7,Hotel
10013,In Compliance ,88.8,85.4,187.2,182,4,553.6,212.6,341.1,Multifamily Housing
11415,In Compliance ,91.5,88.7,121.2,118.4,42,575.6,478.1,97.4,Multifamily Housing
10468,In Compliance ,57.7,55.8,87.1,84.8,100,227.4,168.1,59.3,Multifamily Housing
11373,In Compliance ,127.7,123.1,164.5,159.7,8,1358.6,1131.5,227.2,Multifamily Housing
11226,In Compliance ,10.3,10.4,32.5,32.5,100,82.6,0,82.6,Multifamily Housing
11210,In Compliance ,69.6,68,93,91.4,77,231.9,185.8,46.1,Multifamily Housing
11219,In Compliance ,74,72.1,104.2,102.2,70,261.8,198,63.8,Multifamily Housing
11226,In Compliance ,97,93.7,136.8,133.1,30,416.8,314.6,102.1,Multifamily Housing
11378,In Compliance ,93,93,292.1,292.1,1,401.1,0,401.1,Non-Refrigerated Warehouse
11229,In Compliance ,130.3,126.1,159.6,155.2,6,452.5,396.2,56.3,Multifamily Housing
10001,In Compliance ,60.4,60.4,112.7,112.7,94,338.7,187.5,151.3,Office
11421,In Compliance ,93.7,90.1,149.3,145.6,67,352.9,231.9,121,Multifamily Housing
10468,In Compliance ,86.5,76.1,110.4,100,64,511.1,435.2,75.9,Multifamily Housing
11433,In Compliance ,62.2,61.3,86.9,85.9,97,596.2,454.7,141.5,Multifamily Housing
11105,In Compliance ,93,84.9,105.4,96.8,85,342.1,321.1,21,Multifamily Housing
11103,In Compliance ,51.6,46.5,95.8,90.1,98,230.8,116.4,114.4,Office
10463,In Compliance ,95.1,91.8,116.6,113.4,56,1124.8,999.3,125.5,Multifamily Housing
11218,In Compliance ,9,9,28.3,28.1,100,46.5,0,46.5,Multifamily Housing
11218,In Compliance ,15.1,15.1,47.5,47.5,100,123.6,0,123.6,Multifamily Housing
